hostname,mass_msun,age_gyr,feh,chi2,n_bands,dist_pc,st_met_in,age_flag,chi2_flag,reliable
Kepler-1525,0.9727,9.1996,0.4041,92.6821,10,387.11,0.27,ok,high,False
Kepler-545,0.9727,9.1996,0.1755,360.639,10,823.67,0.03,ok,high,False
Kepler-1330,1.0545,9.1996,0.0776,587.2313,10,1743.43,0.08,ok,high,False
Kepler-428,0.8636,0.0316,0.1429,466.7345,10,695.16,0.09,lower_boundary,high,False
Kepler-1564,0.9727,0.0316,0.1755,631.6554,10,887.18,0.03,lower_boundary,high,False
Kepler-897,1.0,10.0,0.1429,500.1886,10,1458.3,0.04,upper_boundary,high,False
Kepler-1486,1.0273,10.0,0.0776,655.1562,10,1758.98,0.06,upper_boundary,high,False
Kepler-915,1.0,10.0,-0.0204,208.8718,10,827.35,0.08,upper_boundary,high,False
Kepler-1054,1.0273,10.0,0.2082,338.8144,10,1038.05,0.09,upper_boundary,high,False
Kepler-756,0.9727,10.0,-0.0531,815.3991,10,1465.97,-0.19,upper_boundary,high,False
Kepler-1977,0.7273,0.0316,-0.151,808.0551,10,583.54,-0.06,lower_boundary,high,False
TOI-2337,1.2455,5.5767,0.3388,5.7108,10,532.21,0.39,ok,ok,True
Kepler-391,1.1909,6.0619,0.1429,95.3033,10,858.28,0.04,ok,high,False
Kepler-540,0.9727,9.1996,0.0122,127.9079,10,382.98,-0.1,ok,high,False
Kepler-1225,1.0,10.0,0.1102,530.8825,10,1274.88,0.01,upper_boundary,high,False
Kepler-1473,0.9727,10.0,0.0776,318.2898,10,653.82,-0.01,upper_boundary,high,False
Kepler-1937,0.9727,10.0,0.0776,397.8227,10,895.5,-0.06,upper_boundary,high,False
Kepler-1882,1.0545,9.1996,0.4041,110.0103,10,444.05,0.26,ok,high,False
Kepler-924,1.0,10.0,0.0449,412.7078,10,1080.1,0.01,upper_boundary,high,False
Kepler-198,0.9727,0.0316,0.1755,236.3491,10,492.49,0.04,lower_boundary,high,False
Kepler-286,0.8909,10.0,-0.1184,861.8062,10,1233.9,-0.25,upper_boundary,high,False
Kepler-746,1.4364,3.11,-0.0204,179.0833,10,2752.45,0.09,ok,high,False
Kepler-1290,0.9727,10.0,0.0776,1192.0614,10,1564.83,-0.02,upper_boundary,high,False
Kepler-1352,1.0,10.0,0.1429,196.0274,10,666.11,0.0,upper_boundary,high,False
Kepler-988,0.9727,10.0,-0.4449,114.9627,10,306.4,-0.32,upper_boundary,high,False
Kepler-262,0.8636,0.0316,-0.2163,515.9097,10,616.69,-0.3382,lower_boundary,high,False
Kepler-1936,1.0818,8.4632,0.2408,246.9638,10,869.15,0.1,ok,high,False
Kepler-1989,0.9727,9.1996,-0.0204,25.7474,6,1206.3,-0.14,ok,high,False
Kepler-1245,0.8636,0.0316,0.0776,624.5766,10,801.75,-0.01,lower_boundary,high,False
Kepler-552,0.9455,10.0,0.1102,398.2538,10,853.42,0.01,upper_boundary,high,False
Kepler-497,1.0545,10.0,0.2408,618.1934,10,1436.7,0.24,upper_boundary,high,False
Kepler-673,0.9182,0.0316,0.1429,796.2635,10,927.82,0.0,lower_boundary,high,False
HATS-9,1.0818,8.4632,0.4694,7.4699,10,653.94,0.38,ok,ok,True
Kepler-213,0.9727,9.1996,0.2735,268.2865,10,616.46,0.15,ok,high,False
Kepler-316,0.6727,0.0316,-0.249,270.127,10,387.23,-0.23,lower_boundary,high,False
Kepler-489,0.8091,0.0344,0.0449,208.2063,10,366.99,0.0,ok,high,False
Kepler-619,0.9182,10.0,0.1429,606.309,10,904.74,0.05,upper_boundary,high,False
Kepler-849,1.1909,6.0619,0.2735,109.9509,10,803.3,0.145,ok,high,False
Kepler-1752,0.8364,0.0316,-0.0531,548.4862,10,983.32,-0.2,lower_boundary,high,False
Kepler-1403,1.0273,10.0,0.0776,873.6801,10,2189.57,0.03,upper_boundary,high,False
Kepler-684,0.9727,10.0,0.0122,1044.2634,10,1599.06,-0.11,upper_boundary,high,False
Kepler-1833,1.1091,7.7858,0.3388,113.749,10,590.23,0.38,ok,high,False
Kepler-1931,1.0273,9.1996,0.0122,143.2838,10,609.79,0.12,ok,high,False
Kepler-773,0.9455,10.0,0.1102,253.4214,10,546.73,0.05,upper_boundary,high,False
Kepler-1903,0.9182,10.0,-0.3143,613.0119,10,1732.83,-0.34,upper_boundary,high,False
Kepler-1909,0.9727,9.1996,-0.5429,315.365,10,722.86,-0.42,ok,high,False
Kepler-1120,0.8091,0.0316,0.0449,454.6677,10,619.75,-0.04,lower_boundary,high,False
Kepler-1934,0.9182,10.0,-0.0204,224.0072,10,431.88,-0.14,upper_boundary,high,False
Kepler-621,0.9455,10.0,0.1102,553.6697,10,795.67,-0.02,upper_boundary,high,False
Kepler-287,0.9727,0.0316,0.2408,518.8605,10,801.18,0.117,lower_boundary,high,False
Kepler-224,0.8364,0.0316,0.0776,596.8006,10,776.48,-0.06,lower_boundary,high,False
Kepler-1417,1.0273,10.0,0.1102,292.1543,10,990.23,0.02,upper_boundary,high,False
Kepler-1148,0.8091,0.0316,0.0449,566.4269,10,622.21,-0.02,lower_boundary,high,False
Kepler-1319,0.5364,8.4632,0.3061,28.0203,10,103.78,0.44,ok,high,False
Kepler-845,0.7818,0.0344,0.0449,272.5769,10,430.12,0.01,ok,high,False
Kepler-527,1.0273,9.1996,0.1755,225.5388,10,745.12,0.03,ok,high,False
Kepler-1520,0.7273,0.0316,-0.0857,382.3308,10,579.31,0.04,lower_boundary,high,False
Kepler-85,0.9455,0.0316,0.1755,538.1274,10,777.87,0.12,lower_boundary,high,False
Kepler-1515,1.1364,6.0619,0.0449,90.7454,10,543.9,0.07,ok,high,False
Kepler-1069,1.0,10.0,0.0449,7.6791,10,680.83,0.04,upper_boundary,ok,False
Kepler-916,0.8909,0.0316,0.0776,530.7702,10,814.16,-0.05,lower_boundary,high,False
Kepler-1302,0.8636,0.0316,0.1755,392.3003,10,629.69,0.04,lower_boundary,high,False
Kepler-1424,0.9727,10.0,0.1429,393.9479,10,662.62,0.01,upper_boundary,high,False
Kepler-393,1.0818,7.7858,0.0449,240.1399,10,899.69,0.0322,ok,high,False
Kepler-1356,0.8364,0.0316,0.0776,805.4116,10,811.43,-0.02,lower_boundary,high,False
Kepler-795,0.9182,10.0,0.1102,281.0357,10,487.61,-0.02,upper_boundary,high,False
Kepler-820,1.2455,5.1303,0.1755,312.7162,10,1350.17,0.09,ok,high,False
Kepler-1744,0.9727,10.0,-0.4122,701.3213,10,1089.43,-0.5,upper_boundary,high,False
Kepler-479,0.8091,0.0344,-0.0857,170.7687,10,344.37,-0.02,ok,high,False
Kepler-1332,0.9455,0.0316,0.1102,393.0806,10,522.3,0.0,lower_boundary,high,False
Kepler-774,1.3,3.6747,-0.0857,261.028,10,1023.84,0.04,ok,high,False
Kepler-68,1.0,8.4632,0.0449,1.052,10,143.98,0.11,ok,ok,True
Kepler-1077,0.9455,10.0,0.1755,676.7284,10,1112.25,0.03,upper_boundary,high,False
Kepler-1107,0.8636,0.0316,0.1429,228.9826,10,427.12,0.01,lower_boundary,high,False
Kepler-607,0.8636,0.0316,0.0776,277.2383,10,506.01,0.02,lower_boundary,high,False
Kepler-1920,0.9727,10.0,0.3061,635.5334,10,871.59,0.21,upper_boundary,high,False
Kepler-783,0.9182,0.0316,0.1102,388.568,10,506.49,0.01,lower_boundary,high,False
CoRoT-10,0.7818,0.0316,0.3714,278.8915,10,337.55,0.26,lower_boundary,high,False
Kepler-839,1.0818,9.1996,0.4041,282.0361,10,913.31,0.29,ok,high,False
Kepler-502,1.0273,10.0,0.1102,611.6451,10,1638.16,0.05,upper_boundary,high,False
Kepler-891,1.0545,8.4632,0.0122,23.5781,10,2205.16,0.09,ok,high,False
Kepler-728,1.0,10.0,0.1102,881.3704,10,1662.63,-0.03,upper_boundary,high,False
Kepler-1089,0.5091,0.0316,-0.1837,215.4396,10,261.75,-0.09,lower_boundary,high,False
Kepler-157,0.9455,10.0,0.1102,453.5753,10,753.21,-0.01,upper_boundary,high,False
Kepler-122,0.9727,10.0,-0.0204,595.6674,10,1030.6,-0.08,upper_boundary,high,False
Kepler-75,0.9455,0.0316,0.3388,559.4791,10,793.85,0.3,lower_boundary,high,False
Kepler-1733,1.0545,10.0,0.2408,783.1847,10,2010.99,0.24,upper_boundary,high,False
Kepler-1106,0.9727,10.0,0.1429,558.3678,10,1093.75,0.0,upper_boundary,high,False
KOI-142,0.9727,0.0316,0.3061,132.5584,10,373.71,0.27,lower_boundary,high,False
Kepler-694,0.9727,0.0316,0.1429,703.963,10,969.63,0.0,lower_boundary,high,False
Kepler-901,0.9727,10.0,-0.4449,163.8739,10,254.54,-0.3,upper_boundary,high,False
Kepler-240,0.8909,0.0316,0.4367,641.106,10,771.02,0.41,lower_boundary,high,False
Kepler-620,1.0273,10.0,0.1755,529.5652,10,1300.94,0.03,upper_boundary,high,False
WASP-48,1.0818,6.5893,-0.151,33.3526,10,452.39,-0.12,ok,high,False
Kepler-1901,0.9455,10.0,0.2735,606.3593,10,997.35,0.14,upper_boundary,high,False
Kepler-209,0.9727,0.0316,0.2408,292.321,10,575.96,0.11,lower_boundary,high,False
Kepler-1435,1.0545,8.4632,0.1102,154.7051,10,686.96,-0.03,ok,high,False
Kepler-191,0.8909,0.0316,0.2082,641.0258,10,590.64,0.13,lower_boundary,high,False
Kepler-1324,0.7818,0.0316,0.1429,489.6315,10,478.56,0.05,lower_boundary,high,False
Kepler-634,0.9727,10.0,-0.151,276.9695,10,898.43,-0.18,upper_boundary,high,False
Kepler-657,1.0,10.0,0.1102,747.4624,10,1604.93,0.03,upper_boundary,high,False
Kepler-1926,0.8364,0.0316,-0.0204,783.0716,10,789.56,-0.16,lower_boundary,high,False
Kepler-1704,1.0818,8.4632,0.2082,3.0514,10,826.03,0.196,ok,ok,True
Kepler-1940,0.9727,9.1996,-0.5429,460.3204,10,803.92,-0.44,ok,high,False
Kepler-572,0.8364,0.0316,0.0122,240.0086,10,503.95,-0.1,lower_boundary,high,False
Kepler-1788,0.7273,0.0316,-0.249,526.4724,10,550.52,-0.2,lower_boundary,high,False
KOI-1257,1.0818,9.1996,0.1755,438.1366,10,2579.25,0.27,ok,high,False
Kepler-357,0.8364,0.0316,0.1755,525.56,10,696.39,0.06,lower_boundary,high,False
Kepler-1354,1.0273,10.0,0.1755,527.1102,10,1101.01,0.03,upper_boundary,high,False
Kepler-36,1.0,8.4632,-0.249,46.3277,10,532.0,-0.18,ok,high,False
Kepler-1612,0.9455,0.0316,0.1429,529.206,10,772.61,0.03,lower_boundary,high,False
Kepler-1731,0.7818,0.0441,0.1429,61.3961,10,170.03,0.0,ok,high,False
Kepler-1442,1.3545,3.3805,0.2735,119.0161,10,605.17,0.26,ok,high,False
Kepler-372,0.9727,10.0,-0.0857,684.7042,10,1445.99,-0.13,upper_boundary,high,False
Kepler-1294,1.0273,10.0,0.0776,615.814,10,1703.99,-0.03,upper_boundary,high,False
Kepler-945,0.9182,9.1996,0.1102,18.1683,10,1575.23,-0.01,ok,high,False
Kepler-762,1.0273,10.0,0.1429,843.3864,10,1820.69,0.02,upper_boundary,high,False
Kepler-1284,0.8636,0.0316,0.1102,639.0263,10,861.04,0.03,lower_boundary,high,False
Kepler-1184,0.9727,9.1996,0.0776,626.7652,10,1173.38,-0.04,ok,high,False
Kepler-273,0.9727,10.0,-0.4122,498.9366,10,702.24,-0.28,upper_boundary,high,False
Kepler-1374,0.8909,0.0316,0.0122,1087.3035,10,1097.2,-0.13,lower_boundary,high,False
Kepler-612,1.0273,10.0,0.1755,699.2993,10,1390.35,0.04,upper_boundary,high,False
Kepler-261,0.8364,0.0344,0.1102,248.4696,10,315.02,0.1621,ok,high,False
Kepler-323,0.9455,10.0,-0.0204,147.484,10,460.78,-0.14,upper_boundary,high,False
Kepler-100,1.0273,9.1996,0.0449,13.7945,10,303.61,0.02,ok,high,False
Kepler-145,1.1909,5.5767,0.1429,48.4936,10,544.94,-0.0014,ok,high,False
Kepler-280,0.9182,10.0,0.2082,427.2901,10,773.66,0.1213,upper_boundary,high,False
Kepler-285,0.9182,0.0316,0.2082,459.56,10,816.47,0.17,lower_boundary,high,False
Kepler-1295,0.9455,0.0316,0.1755,833.2161,10,1118.26,0.04,lower_boundary,high,False
Kepler-1600,0.9182,0.0316,0.2408,784.1612,10,995.53,0.1,lower_boundary,high,False
Kepler-906,1.0273,2.861,-0.0204,0.1021,6,755.94,-0.09,ok,ok,True
Kepler-1590,0.9455,10.0,0.1102,385.7085,10,775.79,0.03,upper_boundary,high,False
Kepler-405,0.9182,0.0316,0.0776,1081.2575,10,1162.44,-0.06,lower_boundary,high,False
Kepler-93,0.8636,9.1996,-0.151,1.096,10,95.84,-0.18,ok,ok,True
Kepler-1053,0.6727,1.8852,0.0122,27.5482,10,150.37,0.1,ok,high,False
Kepler-772,1.0273,10.0,0.0776,268.119,10,1078.21,0.03,upper_boundary,high,False
Kepler-1914,0.9727,10.0,0.0776,983.6506,10,1545.23,-0.04,upper_boundary,high,False
Kepler-775,0.8909,0.0316,0.0449,224.2527,10,394.23,-0.04,lower_boundary,high,False
Kepler-683,0.9182,10.0,0.1102,658.7245,10,981.56,-0.03,upper_boundary,high,False
Kepler-889,1.0273,10.0,0.1755,61.0095,10,585.93,0.19,upper_boundary,high,False
Kepler-398,0.6727,0.0567,-0.0857,105.4636,10,176.67,-0.06,ok,high,False
Kepler-1256,1.0273,10.0,0.1429,326.2945,10,875.93,0.05,upper_boundary,high,False
HATS-36,0.9727,10.0,0.2735,586.4965,10,839.04,0.15,upper_boundary,high,False
Kepler-1516,1.0273,10.0,0.0776,503.8249,10,1368.51,0.03,upper_boundary,high,False
Kepler-745,1.0273,10.0,0.0776,670.7918,10,1690.81,0.06,upper_boundary,high,False
Kepler-220,0.6727,0.048,-0.2816,21.0563,10,170.7,-0.1738,ok,high,False
Kepler-1968,0.8364,0.0316,0.3061,951.9964,10,769.05,0.18,lower_boundary,high,False
Kepler-977,0.8364,0.0344,0.1102,452.6037,10,566.55,-0.01,ok,high,False
Kepler-1776,1.0,9.1996,0.2408,306.3219,10,696.61,0.1,ok,high,False
Kepler-1357,0.9455,0.0316,0.0776,625.4253,10,1040.57,-0.06,lower_boundary,high,False
Kepler-1807,0.9455,9.1996,-0.4776,277.7242,10,1274.18,-0.36,ok,high,False
Kepler-566,0.8091,0.0316,0.0122,336.8883,10,563.26,-0.01,lower_boundary,high,False
Kepler-416,1.0,3.3805,0.2082,0.283,6,669.93,0.06,ok,ok,True
Kepler-1689,0.9182,8.4632,-0.0204,74.9072,10,294.16,-0.1455,ok,high,False
Kepler-1218,1.0,10.0,0.0449,284.0833,10,832.94,-0.02,upper_boundary,high,False
Kepler-767,1.0545,9.1996,0.0776,847.2114,10,2128.64,-0.05,ok,high,False
Kepler-1536,0.6727,0.048,-0.0857,238.106,10,386.62,0.05,ok,high,False
CoRoT-8,0.8364,0.0316,0.4367,377.7431,10,319.76,0.3,lower_boundary,high,False
Kepler-808,0.8091,0.0316,0.1755,252.1576,10,345.34,0.05,lower_boundary,high,False
K2-280,1.0,10.0,0.4367,148.777,10,376.36,0.33,upper_boundary,high,False
Kepler-1129,0.9455,9.1996,0.0776,815.6347,10,1163.16,-0.04,ok,high,False
Kepler-1686,0.9727,10.0,0.2082,383.1057,10,714.61,0.0775,upper_boundary,high,False
Kepler-376,0.9727,10.0,-0.0531,4.103,10,900.42,-0.1038,upper_boundary,ok,False
Kepler-1317,0.8636,0.0316,0.0776,550.8644,10,718.5,-0.01,lower_boundary,high,False
Kepler-680,1.0,10.0,0.2735,548.4452,10,1442.42,0.13,upper_boundary,high,False
Kepler-390,0.8636,0.0316,0.0449,297.963,10,427.5,-0.0443,lower_boundary,high,False
Kepler-206,0.9455,10.0,0.1429,240.333,10,583.23,0.0213,upper_boundary,high,False
Kepler-245,0.8909,0.0316,0.2082,700.8646,10,827.69,0.12,lower_boundary,high,False
Kepler-496,0.8636,0.0316,0.0776,429.0237,10,607.51,-0.03,lower_boundary,high,False
Kepler-1109,0.9727,0.0316,0.1755,499.5565,10,698.52,0.04,lower_boundary,high,False
Kepler-483,1.0273,9.1996,0.0449,267.5283,10,872.59,0.09,ok,high,False
Kepler-111,1.0,10.0,0.3061,290.0779,10,652.51,0.22,upper_boundary,high,False
Kepler-234,1.0545,10.0,0.3388,1012.236,10,1735.63,0.22,upper_boundary,high,False
Kepler-1191,0.9182,0.0316,0.0449,506.1516,10,939.6,-0.08,lower_boundary,high,False
Kepler-2001,0.8636,0.0316,0.2408,543.2279,10,785.59,0.12,lower_boundary,high,False
Kepler-1197,0.7818,0.0316,0.1102,354.2604,10,485.19,0.06,lower_boundary,high,False
Kepler-1895,0.9727,0.0316,0.2408,668.9642,10,1014.66,0.1,lower_boundary,high,False
Kepler-1552,0.9182,0.0316,0.0776,501.1829,10,755.42,-0.07,lower_boundary,high,False
Kepler-1710,0.8909,8.4632,0.0776,93.7672,10,305.43,-0.04,ok,high,False
Kepler-787,0.7,0.0316,-0.0857,520.9194,10,508.3,-0.09,lower_boundary,high,False
Kepler-1194,1.0273,10.0,0.1429,531.3428,10,980.73,0.0,upper_boundary,high,False
Kepler-1781,0.9455,0.0316,0.502,685.5897,10,968.18,0.44,lower_boundary,high,False
Kepler-726,0.8364,0.0316,-0.0857,47.019,10,735.56,-0.09,lower_boundary,high,False
Kepler-672,0.8909,10.0,0.0449,0.4634,6,1078.05,-0.01,upper_boundary,ok,False
Kepler-1798,0.6455,0.0374,-0.0857,318.2759,10,389.44,0.06,ok,high,False
Kepler-1671,0.9182,0.0316,0.1755,147.0123,10,353.87,0.2502,lower_boundary,high,False
Kepler-362,0.9727,10.0,0.0122,559.0613,10,1013.46,-0.12,upper_boundary,high,False
CoRoT-2,0.9182,0.0316,0.1755,44.137,10,212.48,0.04,lower_boundary,high,False
Kepler-1110,0.7818,0.0316,-0.0204,634.1735,10,753.44,-0.16,lower_boundary,high,False
Kepler-1810,0.9727,0.0316,0.2408,801.3356,10,1019.25,0.16,lower_boundary,high,False
Kepler-641,1.0545,10.0,0.2735,245.8674,10,966.22,0.15,upper_boundary,high,False
Kepler-331,0.7273,0.0316,0.0122,580.5224,10,560.99,0.1179,lower_boundary,high,False
Kepler-1346,0.9455,9.1996,0.1755,570.2897,10,828.69,0.04,ok,high,False
Kepler-253,0.8909,0.0316,0.2082,640.9368,10,829.35,0.15,lower_boundary,high,False
Kepler-1402,1.0545,9.1996,0.0776,392.2571,10,1471.72,0.03,ok,high,False
Kepler-406,0.9727,9.1996,0.3061,122.9154,10,362.89,0.18,ok,high,False
Kepler-737,0.4545,0.0344,-0.3796,143.9833,10,204.45,-0.24,ok,high,False
Kepler-1437,1.0545,9.1996,0.0776,116.1037,10,2406.74,-0.02,ok,high,False
Kepler-1100,0.9455,10.0,0.1429,335.3312,10,688.83,0.05,upper_boundary,high,False
Kepler-368,1.1909,6.0619,0.1755,173.7366,10,759.41,0.03,ok,high,False
Kepler-1208,0.8364,0.0316,0.1102,795.1474,10,853.35,-0.03,lower_boundary,high,False
Kepler-1900,1.0,10.0,0.0776,738.7628,10,1563.51,-0.04,upper_boundary,high,False
Kepler-753,0.6727,0.0374,-0.151,160.7887,10,271.24,-0.03,ok,high,False
Kepler-481,1.0,9.1996,0.1755,279.4143,10,785.52,0.03,ok,high,False
Kepler-996,1.0,10.0,0.1429,576.2201,10,1209.93,0.03,upper_boundary,high,False
Kepler-1793,0.9182,10.0,0.0776,947.1582,10,1238.56,-0.06,upper_boundary,high,False
Kepler-1553,0.8636,0.0316,0.0449,549.8165,10,689.3,-0.09,lower_boundary,high,False
Kepler-1883,0.9455,10.0,0.0122,989.0192,10,1382.04,-0.12,upper_boundary,high,False
Kepler-260,1.0,0.0316,0.4367,372.7653,10,608.78,0.29,lower_boundary,high,False
Kepler-1116,0.9455,0.0316,0.1429,715.8986,10,978.89,0.01,lower_boundary,high,False
Kepler-227,0.9727,0.0316,0.2408,612.6829,10,1058.58,0.1,lower_boundary,high,False
Kepler-669,1.0545,10.0,0.2408,727.3925,10,1894.36,0.14,upper_boundary,high,False
Kepler-1024,0.8636,0.0316,0.0449,851.5887,10,1029.74,-0.1,lower_boundary,high,False
Kepler-184,0.8636,0.0316,-0.1184,430.1087,10,607.02,-0.1958,lower_boundary,high,False
Kepler-389,0.8364,0.0316,0.0449,743.6291,10,845.18,-0.1,lower_boundary,high,False
Kepler-343,1.0,10.0,0.2408,347.7283,10,920.6,0.1445,upper_boundary,high,False
Kepler-710,1.0273,10.0,0.0776,743.0712,10,1478.74,-0.04,upper_boundary,high,False
Kepler-194,0.9455,10.0,0.1102,616.9251,10,1106.01,-0.03,upper_boundary,high,False
Kepler-268,1.0,10.0,0.1429,294.5099,10,815.79,0.0009,upper_boundary,high,False
Kepler-1480,0.8636,0.0316,0.1429,476.2418,10,494.95,0.07,lower_boundary,high,False
Kepler-1505,0.9455,9.1996,-0.0531,233.2909,10,487.48,-0.18,ok,high,False
Kepler-792,1.0273,10.0,0.0776,865.4935,10,1480.57,0.08,upper_boundary,high,False
Kepler-1771,1.0273,10.0,0.1102,282.4767,10,908.15,0.0,upper_boundary,high,False
Kepler-1003,1.0,10.0,0.1429,469.1936,10,939.37,0.01,upper_boundary,high,False
Kepler-1899,0.8091,0.0316,0.2082,608.8978,10,716.76,0.07,lower_boundary,high,False
Kepler-1072,1.0273,10.0,0.2082,420.3362,10,972.27,0.07,upper_boundary,high,False
Kepler-264,1.3,4.3419,0.1755,229.9007,10,950.69,0.0469,ok,high,False
CoRoT-3,1.0545,10.0,0.2408,186.1452,10,741.87,0.14,upper_boundary,high,False
Kepler-785,0.7818,0.0316,0.1102,603.8672,10,643.87,-0.02,lower_boundary,high,False
Kepler-1406,1.0545,9.1996,0.1102,194.0425,10,876.87,0.04,ok,high,False
Kepler-1117,0.9455,0.0316,0.1755,257.397,10,571.6,0.03,lower_boundary,high,False
Kepler-1348,1.0,10.0,0.1102,561.036,10,1260.74,-0.01,upper_boundary,high,False
Kepler-627,1.0273,10.0,0.1755,459.8943,10,975.21,0.05,upper_boundary,high,False
Kepler-709,0.8364,0.0316,0.0449,535.5912,10,665.27,-0.08,lower_boundary,high,False
Kepler-1251,0.9455,0.0316,0.0776,609.7778,10,914.16,-0.04,lower_boundary,high,False
Kepler-1296,1.0545,9.1996,0.0776,522.2295,10,1522.81,-0.04,ok,high,False
Kepler-1029,0.7545,0.0316,-0.1184,282.0682,10,366.35,0.01,lower_boundary,high,False
Kepler-28,0.7545,0.0316,0.0776,410.6234,10,438.3,0.1451,lower_boundary,high,False
Kepler-1699,1.7909,1.7343,0.1429,7.1229,10,3705.01,0.225,ok,ok,True
Kepler-763,0.9182,0.0316,0.3061,782.6551,10,905.63,0.18,lower_boundary,high,False
Kepler-625,1.0,9.1996,-0.0204,0.3893,6,753.56,0.1,ok,ok,True
Kepler-1574,1.0,10.0,0.2082,598.7163,10,1351.28,0.08,upper_boundary,high,False
Kepler-151,0.9182,0.0316,0.2408,427.0737,10,638.73,0.1245,lower_boundary,high,False
TOI-2010,0.9455,9.1996,0.0449,0.9875,10,108.24,0.168,ok,ok,True
Kepler-1976,0.9727,10.0,0.2408,600.5266,10,1303.45,0.1,upper_boundary,high,False
Kepler-1170,0.8909,0.0316,0.0449,756.2807,10,1049.3,-0.09,lower_boundary,high,False
Kepler-370,0.9727,9.1996,0.2735,816.5478,10,1122.04,0.1323,ok,high,False
Kepler-959,1.1909,4.7197,-0.0857,214.3448,10,812.83,0.02,ok,high,False
Kepler-1412,1.0273,10.0,0.1429,198.7901,10,752.75,0.04,upper_boundary,high,False
Kepler-639,1.0545,9.1996,0.1429,214.4855,10,822.81,0.23,ok,high,False
Kepler-225,0.7,0.0316,-0.1837,456.8204,10,573.38,-0.04,lower_boundary,high,False
Kepler-1365,1.0273,10.0,0.0776,200.8642,10,833.07,0.03,upper_boundary,high,False
Kepler-1569,1.0273,9.1996,0.2082,420.5907,10,914.57,0.06,ok,high,False
Kepler-542,0.9455,0.0316,0.1429,171.8036,10,431.24,0.02,lower_boundary,high,False
Kepler-42,0.1545,0.2767,-0.4776,10.5236,6,40.05,-0.33,ok,high,False
Kepler-609,0.9727,10.0,0.2082,545.0276,10,1085.34,0.06,upper_boundary,high,False
Kepler-1183,1.0,10.0,0.1755,913.4157,10,1742.88,0.04,upper_boundary,high,False
Kepler-1158,1.3818,3.3805,0.0776,318.7288,10,1443.46,0.18,ok,high,False
Kepler-1718,0.8636,10.0,-0.1837,142.0477,10,372.4,-0.32,upper_boundary,high,False
Kepler-27,0.9727,0.0316,0.502,929.5797,10,1058.2,0.41,lower_boundary,high,False
HAT-P-7,1.4364,2.632,0.2082,4.1933,10,332.08,0.26,ok,ok,True
Kepler-1151,0.8636,0.0316,-0.0204,719.0117,10,694.44,-0.11,lower_boundary,high,False
Kepler-461,1.0,10.0,0.1429,181.2178,10,687.31,0.04,upper_boundary,high,False
Kepler-1827,1.0273,10.0,0.0776,160.8651,10,683.84,0.08,upper_boundary,high,False
Kepler-1419,0.9455,10.0,0.1755,1164.4494,10,1354.39,0.04,upper_boundary,high,False
Kepler-748,1.0273,10.0,0.2082,700.0347,10,1595.18,0.08,upper_boundary,high,False
Kepler-752,0.9182,0.0316,0.0449,931.2278,10,1170.27,-0.08,lower_boundary,high,False
Kepler-822,0.9455,9.1996,0.1755,601.0458,10,857.49,0.04,ok,high,False
Kepler-333,0.7,0.0374,-0.0857,204.4329,10,323.83,0.0465,ok,high,False
Kepler-1559,0.8909,0.0316,0.0449,60.7035,10,617.52,-0.04,lower_boundary,high,False
Kepler-435,1.2182,4.3419,-0.1837,266.6941,10,1388.01,-0.18,ok,high,False
Kepler-1202,0.9727,0.0316,0.2082,724.3495,10,1173.54,0.06,lower_boundary,high,False
Kepler-1732,1.0273,10.0,0.1755,667.5305,10,1301.83,0.04,upper_boundary,high,False
Kepler-49,0.6182,0.0522,-0.1184,228.2128,10,308.31,0.03,ok,high,False
Kepler-1094,0.9727,10.0,0.1755,667.1158,10,1217.1,0.06,upper_boundary,high,False
Kepler-1858,0.8909,0.0316,0.2735,565.2123,10,843.12,0.16,lower_boundary,high,False
TOI-1680,0.2091,1.5955,-0.0857,13.3071,10,37.14,0.04,ok,high,False
Kepler-1836,0.9182,10.0,-0.0204,1135.1786,10,1400.8,-0.14,upper_boundary,high,False
Kepler-604,0.9455,10.0,0.1102,563.1558,10,997.05,-0.02,upper_boundary,high,False
Kepler-474,1.0273,10.0,0.1102,173.4027,10,832.35,-0.01,upper_boundary,high,False
Kepler-371,0.9455,10.0,-0.0857,499.101,10,802.32,-0.1975,upper_boundary,high,False
Kepler-842,0.8091,0.0316,0.1102,375.1655,10,538.52,-0.02,lower_boundary,high,False
Kepler-1922,0.9182,10.0,-0.1837,881.6058,10,1308.76,-0.28,upper_boundary,high,False
Kepler-1395,1.0273,9.1996,0.2408,94.3873,10,491.51,0.12,ok,high,False
Kepler-1750,0.9727,10.0,0.2735,697.1987,10,1481.71,0.14,upper_boundary,high,False
